Ensembl ID,Symbol,Alias symbol,Total_Support,Is Oncogene,Is Tumor Suppressor Gene,In OnkoKB,PubmedID
,GABAAR,,-414,,,False,
,GH,,-414,,,False,
,dsRNA,,-414,,,False,
,GLYR,,-414,,,False,
ENSG00000174697,LEP,,-414,,,False,
ENSG00000106546,AHR,,-414,,,False,
,CryAB,,-416,,,False,
,AMP,,-416,,,False,
ENSG00000082898,XPO1,"CRM-1, CRM1, emb",-416,Yes,No,True,
,PP2C,,-416,,,False,
,PP1,,-416,,,False,
,p27,,-416,,,False,
ENSG00000185950,IRS2,,-416,Yes,No,True,
ENSG00000168621,GDNF,,-416,,,False,
,p90RSK,,-416,,,False,
,IRAK-M,,-416,,,False,
ENSG00000112715,VEGFA,"VEGF, VEGF-A, VPF",-416,Yes,No,True,
ENSG00000170312,CDK1,,-416,,,False,33634905
ENSG00000102096,PIM2,,-416,,,False,
ENSG00000088926,F11,,-416,,,False,
,F13,,-416,,,False,
,CERAMIDE,,-416,,,False,
ENSG00000170458,CD14,,-416,,,False,
ENSG00000100151,PICK1,,-416,,,False,
,UBE1L,,-416,,,False,
,FOXG1B,,-416,,,False,
,ASC,,-418,,,False,
ENSG00000100453,GZMB,,-418,,,False,
,CASKIN,,-418,,,False,
ENSG00000183161,FANCF,,-418,No,Yes,True,
ENSG00000177283,FZD8,,-418,,,False,
,RIM,,-418,,,False,
,AFX,,-418,,,False,
ENSG00000133056,PIK3C2B,"C2-PI3K, PI3K-C2beta",-418,Yes,No,True,
ENSG00000012983,MAP4K5,,-418,,,False,
ENSG00000163251,FZD5,,-418,,,False,
ENSG00000275618,BFAR,,-418,,,False,
ENSG00000081026,MAGI3,,-418,,,False,
ENSG00000174827,PDZK1,,-418,,,False,
,Bcl-b,,-418,,,False,
,MLCK,,-418,,,False,
,BI-1,,-418,,,False,
,Drp-1,,-418,,,False,
,NMT,,-418,,,False,
ENSG00000101200,AVP,,-418,,,False,
ENSG00000141480,ARRB2,,-418,,,False,36284990
,DR3,,-418,,,False,
,Ku70,,-418,,,False,
ENSG00000198793,MTOR,"FLJ44809, FRAP, FRAP1, FRAP2, RAFT1, RAPT1",-418,Yes,No,True,
,I-mf,,-418,,,False,
,FKBP,,-418,,,False,
,PPARB,,-418,,,False,
,IKBB,,-418,,,False,
,Gat2,,-418,,,False,
,FGF,,-418,,,False,
,AMISYN,,-418,,,False,
,DJ2,,-418,,,False,
,Cathepsin,,-418,,,False,
,DJ1,,-418,,,False,
ENSG00000085832,EPS15,"AF-1P, MLLT5",-418,No,No,True,
ENSG00000063176,SPHK2,,-418,,,False,
,ZNF259,,-418,,,False,
,MUNC18,,-418,,,False,
,BIP,,-418,,,False,
,CL,,-418,,,False,
ENSG00000132002,DNAJB1,"HSPF1, Hsp40, RSPH16B, Sis1",-418,No,No,True,
,PRAK,,-418,,,False,
ENSG00000115904,HGF,"DFNB39, F-TCF, HGFB, HPTA",-418,Yes,No,True,"36459180, 37042566"
,Cn,,-418,,,False,
ENSG00000176697,BDNF,,-418,,,False,
ENSG00000116478,HDAC1,"GON-10, HD1, KDAC1, RPD3L1",-418,Yes,No,True,"38254102, 37121053"
,CALNEXIN,,-418,,,False,
,TSA,,-418,,,False,
,GRP94,,-418,,,False,
ENSG00000135744,AGT,,-418,,,False,
,PrP,,-418,,,False,
,SYNAPTOBREVIN,,-418,,,False,
ENSG00000184990,SIVA1,,-418,,,False,
,krm,,-418,,,False,
,Pygo,,-418,,,False,
,DNAJ,,-418,,,False,
,PDI,,-418,,,False,
ENSG00000100883,SRP54,,-418,,,False,
,RTYPECA,,-418,,,False,
ENSG00000047648,ARHGAP6,,-418,,,False,
,GAT1,,-418,,,False,
,COMPLEXIN,,-418,,,False,
,PKCz,,-418,,,False,
,G3PD,,-418,,,False,
ENSG00000076928,ARHGEF1,,-418,,,False,
,H2O2,,-418,,,False,
ENSG00000106144,CASP2,,-418,,,False,
ENSG00000114251,WNT5A,,-418,,,False,
,FAF,,-418,,,False,
ENSG00000117560,FASLG,,-418,,,False,
ENSG00000078098,FAP,,-418,,,False,
ENSG00000143553,SNAPIN,,-418,,,False,
ENSG00000100852,ARHGAP5,,-418,,,False,
ENSG00000132694,ARHGEF11,,-418,,,False,
ENSG00000284933,ARHGEF5,,-418,,,False,
,MAPKAP2,,-418,,,False,
ENSG00000106633,GCK,,-418,,,False,
,SYNTAPHILIN,,-418,,,False,
ENSG00000108946,PRKAR1A,"CNC1, PRKAR1, TSE1",-418,No,Yes,True,
,PIP5K,,-418,,,False,
,MAPKAP-K3,,-418,,,False,
ENSG00000180370,PAK2,,-418,,,False,
ENSG00000172201,ID4,,-418,,,False,
ENSG00000089820,ARHGAP4,,-418,,,False,
ENSG00000170776,AKAP13,,-418,,,False,
,CHOLESTEROL,,-418,,,False,
ENSG00000114993,RTKN,,-420,,,False,
ENSG00000105173,CCNE1,CCNE,-420,Yes,No,True,
,LXR,,-420,,,False,
,PDZGEF,,-420,,,False,
,IFNA,,-420,,,False,
ENSG00000172936,MYD88,,-420,Yes,No,True,"31746347, 38785969"
,Catalase,,-420,,,False,
ENSG00000136869,TLR4,,-420,,,False,
,CPI17,,-420,,,False,
,PMCA,,-420,,,False,
,Diversin,,-420,,,False,
,ANKYRIN,,-420,,,False,
,NTYPECA,,-420,,,False,
ENSG00000105290,APLP1,,-420,,,False,
,CRAC,,-420,,,False,
,GLUTAMATE,,-420,,,False,
,PDGF,,-420,,,False,
ENSG00000112592,TBP,,-420,,,False,
ENSG00000081189,MEF2C,,-420,Yes,Yes,True,
ENSG00000100664,EIF5,,-420,,,False,
,GLYT1,,-420,,,False,
ENSG00000162552,WNT4,,-420,,,False,
ENSG00000198670,LPA,,-420,,,False,
ENSG00000164342,TLR3,,-420,,,False,
,IP3,,-420,,,False,
,AA,,-420,,,False,
ENSG00000180447,GAS1,,-420,,,False,
,TIEG2,,-420,,,False,
ENSG00000150459,SAP18,,-420,,,False,
,SEC61P,,-420,,,False,
,GCN2,,-420,,,False,
ENSG00000130725,UBE2M,,-420,,,False,
,MUNC13,,-420,,,False,
ENSG00000104687,GSR,,-420,,,False,
,DAPK,,-420,,,False,
,DREAM,,-420,,,False,
,RYR,,-420,,,False,
ENSG00000131095,GFAP,,-420,,,False,
,GADD45,,-420,,,False,
ENSG00000281857,SAG,,-420,,,False,
ENSG00000175220,ARHGAP1,,-420,,,False,
ENSG00000116604,MEF2D,,-420,Yes,No,True,
,FXR,,-420,,,False,
,FSH,,-420,,,False,
,HRI,,-420,,,False,
,SA,,-420,,,False,
ENSG00000285246,NEDD8,,-420,,,False,
,E2,,-420,,,False,
,LAMR1,,-420,,,False,
,Fe,,-420,,,False,
,PERK,,-420,,,False,
ENSG00000065526,SPEN,"KIAA0929, MINT, RBM15C, SHARP",-420,No,Yes,True,
,GPx,,-420,,,False,
ENSG00000130159,ECSIT,SITPEC,-420,Yes,No,True,
ENSG00000151617,EDNRA,,-420,,,False,
ENSG00000078401,EDN1,,-420,,,False,
ENSG00000135587,SMPD2,,-420,,,False,
,PAI1,,-420,,,False,
ENSG00000030304,MUSK,,-422,,,False,
ENSG00000074047,GLI2,,-422,,,False,"32319599, 30409762"
ENSG00000137869,CYP19A1,"ARO, ARO1, CPV1, CYAR, CYP19, P-450AROM, aromatase",-422,Yes,No,True,
ENSG00000101246,ARFRP1,"ARL18, ARP, Arp1",-422,No,No,True,
ENSG00000095370,SH2D3C,,-422,,,False,
,TSAP6,,-422,,,False,
ENSG00000106571,GLI3,,-422,,,False,34610962
ENSG00000117984,CTSD,,-422,,,False,
,ISGF3G,,-422,,,False,
ENSG00000149925,ALDOA,,-422,,,False,
,SOD,,-422,,,False,
,D4-GDI,,-422,,,False,
,ACC,,-422,,,False,
,UbiL,,-422,,,False,
,MITR,,-422,,,False,
,RhoGTP,,-422,,,False,
ENSG00000189056,RELN,"PRO1598, RL",-422,No,No,True,
ENSG00000143333,RGS16,,-422,,,False,
ENSG00000153201,RANBP2,"ADANE, ANE1, NUP358",-422,Yes,No,True,
ENSG00000099901,RANBP1,,-422,,,False,
,4-1BBL,,-422,,,False,
ENSG00000108840,HDAC5,,-422,,,False,
ENSG00000102145,GATA1,"ERYF1, GATA-1, GF1, NF-E1, NFE1",-422,No,No,True,
ENSG00000118689,FOXO3,"AF6q21, FKHRL1, FOXO2, FOXO3A",-422,No,No,True,"38843589, 38354870"
,LIP1,,-422,,,False,
,PTC,,-422,,,False,
ENSG00000118046,STK11,"LKB1, PJS",-422,No,Yes,True,
ENSG00000175793,SFN,,-422,,,False,
ENSG00000122194,PLG,,-422,,,False,
,Ser-prot,,-422,,,False,
ENSG00000164930,FZD6,,-422,,,False,
ENSG00000111087,GLI1,GLI,-422,Yes,No,True,"27862693, 38676428"
,BMP-2,,-422,,,False,
ENSG00000107779,BMPR1A,"ACVRLK3, ALK3, CD292",-422,No,Yes,True,
ENSG00000115966,ATF2,,-422,,,False,"36200182, 28318081"
ENSG00000204217,BMPR2,,-422,,,False,
ENSG00000113658,SMAD5,,-422,,,False,
ENSG00000203811,H3C14,"H3, H3.2, H3/M, H3/m, H3F2, H3FM, HIST2H3C, MGC9629",-422,No,No,True,
,BMP-10,,-422,,,False,
,BMP-4,,-422,,,False,
ENSG00000228978,TNF,,-422,,,False,
ENSG00000144118,RALB,,-422,,,False,
,BMP-5,,-422,,,False,
,BMP-7,,-422,,,False,
,BMPR1,,-422,,,False,
,a2-Antiplasmin,,-422,,,False,
,AMPK,,-422,,,False,
,Ta,,-422,,,False,
,SODIUM,,-422,,,False,
,Ty,,-422,,,False,
,SRPR,,-422,,,False,
,COLLAGEN,,-422,,,False,
,VITRONECTIN,,-422,,,False,
ENSG00000100749,VRK1,,-422,,,False,
ENSG00000142867,BCL10,"CIPER, CLAP, c-E10, mE10",-422,No,Yes,True,
ENSG00000172572,PDE3A,,-422,,,False,
ENSG00000115718,PROC,,-422,,,False,
ENSG00000184500,PROS1,,-422,,,False,
,CEK1,,-422,,,False,
ENSG00000164161,HHIP,,-422,,,False,
ENSG00000136535,TBR1,,-422,,,False,
ENSG00000148848,ADAM12,,-422,,,False,
,Zyxin,,-422,,,False,
,ACHRE,,-422,,,False,
,RIN,,-422,,,False,
,GAS,,-422,,,False,
,RIC,,-422,,,False,
ENSG00000154678,PDE1C,,-422,,,False,
ENSG00000123360,PDE1B,,-422,,,False,
ENSG00000115252,PDE1A,,-422,,,False,
,SS,,-422,,,False,
,GALPHAZ,,-422,,,False,
,P35611,,-422,,,False,
,FIVEHT1CR,,-422,,,False,
ENSG00000143437,ARNT,"HIF-1beta, bHLHe2",-422,No,No,True,38806469
,PKN,,-422,,,False,
ENSG00000138795,LEF1,"TCF10, TCF1ALPHA, TCF7L3",-422,Yes,No,True,
,KV14,,-422,,,False,
ENSG00000065989,PDE4A,,-422,,,False,
ENSG00000184588,PDE4B,,-422,,,False,
ENSG00000105650,PDE4C,,-422,,,False,
ENSG00000138735,PDE5A,,-422,,,False,
,POTASSIUM,,-422,,,False,
,FOUREBP1,,-422,,,False,
ENSG00000104320,NBN,"AT-V1, AT-V2, ATV, NBS, NBS1",-422,No,Yes,True,
,MST3,,-422,,,False,
ENSG00000044446,PHKA2,,-422,,,False,
,FIBRONECTIN,,-422,,,False,
,EIF4,,-422,,,False,
,EFA6,,-422,,,False,
,RABGDI,,-422,,,False,
ENSG00000106615,RHEB,RHEB2,-422,Yes,No,True,
,DCP1,,-422,,,False,
ENSG00000051180,RAD51,"BRCC5, FANCR, HsRad51, HsT16930, RAD51A, RECA",-422,No,Yes,True,
,ARAI,,-422,,,False,
,CAMK,,-422,,,False,
ENSG00000146469,VIP,,-422,,,False,
ENSG00000138378,STAT4,,-422,Yes,No,True,
ENSG00000163558,PRKCI,"DXS1179E, PKCI",-422,Yes,No,True,
ENSG00000103197,TSC2,"LAM, PPP1R160, TSC4, tuberin",-422,No,Yes,True,
,TOR,,-422,,,False,
,TNFB,,-422,,,False,
ENSG00000143575,HAX1,,-422,,,False,
,PI3P,,-422,,,False,
,p32,,-422,,,False,
ENSG00000100994,PYGB,,-422,,,False,
ENSG00000092969,TGFB2,,-422,,,False,
ENSG00000221914,PPP2R2A,"B55A, B55alpha, PR52A, PR55A, PR55alpha",-422,No,Yes,True,
ENSG00000168522,FNTA,,-422,,,False,
ENSG00000106991,ENG,,-422,,,False,
,EIF3S2,,-422,,,False,
ENSG00000006125,AP2B1,,-422,,,False,
,Glycogen,,-422,,,False,
,VELI1,,-422,,,False,
,TRX,,-422,,,False,
,TAX,,-422,,,False,
,VPAC2R,,-422,,,False,
,EDG4,,-422,,,False,
ENSG00000178562,CD28,,-422,Yes,No,True,
ENSG00000158125,XDH,,-422,,,False,
ENSG00000196776,CD47,,-422,,,False,
,ARFGEF,,-422,,,False,
,ARFGAP,,-422,,,False,
ENSG00000091129,NRCAM,,-422,,,False,
ENSG00000163599,CTLA4,"CD152, CELIAC3, CTLA-4, GSE, IDDM12",-422,Yes,No,True,
,CypA,,-422,,,False,
,DcR3,,-422,,,False,
,IKKy,,-422,,,False,
,DLC2,,-422,,,False,
,GALPHAO,,-422,,,False,
ENSG00000169567,HINT1,,-422,,,False,
,cADPR,,-422,,,False,
,ADPRIBSYCYCLASE,,-422,,,False,
,HSP72,,-422,,,False,
ENSG00000126456,IRF3,,-422,,,False,34557022
ENSG00000123496,IL13RA2,,-422,,,False,
ENSG00000147168,IL2RG,,-422,,,False,
,ALPHA7NACHR,,-422,,,False,
,ECM,,-422,,,False,
ENSG00000101210,EEF1A2,,-422,,,False,
,RanGAP,,-422,,,False,
ENSG00000136244,IL6,,-422,,,False,
,GAB,,-422,,,False,
,HOP,,-422,,,False,
,GC2,,-422,,,False,
,Importin,,-422,,,False,
,MPR,,-422,,,False,
,GNA16,,-422,,,False,
ENSG00000143799,PARP1,"ADPRT, ARTD1, PARP, PPOL",-422,No,Yes,True,
,CITRON,,-422,,,False,
ENSG00000196208,GREB1,,-422,,,False,
ENSG00000150455,TIRAP,,-422,,,False,
,GSSG,,-422,,,False,
ENSG00000187098,MITF,"MI, WS2, WS2A, bHLHe32",-422,Yes,Yes,True,
ENSG00000068745,IP6K2,,-422,,,False,
,RAB3,,-422,,,False,
,HMG2,,-422,,,False,
,HO,,-422,,,False,
,HMG1,,-422,,,False,
ENSG00000076864,RAP1GAP,,-422,,,False,
ENSG00000170820,FSHR,,-422,,,False,
ENSG00000165879,FRAT1,,-422,,,False,
ENSG00000125740,FOSB,,-422,,,False,30658436
,ERK5,,-422,,,False,
ENSG00000126218,F10,,-422,,,False,
ENSG00000057593,F7,,-422,,,False,
ENSG00000101981,F9,,-422,,,False,
ENSG00000180210,F2,,-422,,,False,
,Fibrinogen,,-422,,,False,
,PAR1,,-422,,,False,
ENSG00000117525,F3,,-422,,,False,
ENSG00000198734,F5,,-422,,,False,
ENSG00000187741,FANCA,"FA-H, FAA, FACA, FANCH",-422,No,Yes,True,
ENSG00000158169,FANCC,"FA3, FAC, FACC",-422,No,Yes,True,
ENSG00000112039,FANCE,"FACE, FAE",-422,No,Yes,True,
,Alg-2,,-422,,,False,
,FAP-1,,-422,,,False,
,LFG,,-422,,,False,
ENSG00000119335,SET,"2PP2A, IGAAD, IPP2A2, PHAPII, TAF-I, TAF-IBETA",-422,Yes,No,True,
,HUR,,-422,,,False,
,IC261,,-422,,,False,
ENSG00000091136,LAMB1,,-422,,,False,
ENSG00000116678,LEPR,,-422,,,False,
,LPS,,-422,,,False,
ENSG00000155011,DKK2,,-422,No,No,True,
ENSG00000175197,DDIT3,"CHOP, CHOP10, GADD153",-422,No,No,True,
ENSG00000284161,EEF2K,,-422,,,False,
,MIP1B,,-422,,,False,
,MD-2,,-422,,,False,
,IRSP53,,-422,,,False,
,p38gamma,,-422,,,False,
,SEK,,-422,,,False,
ENSG00000090020,SLC9A1,,-422,,,False,
,APO2L,,-422,,,False,
,MLCP,,-422,,,False,
ENSG00000020922,MRE11,"ATLD, MRE11A",-422,No,Yes,True,
,PLA2,,-422,,,False,
ENSG00000135862,LAMC1,,-422,,,False,
ENSG00000101680,LAMA1,,-422,,,False,
,TIP1,,-422,,,False,
,KB,,-422,,,False,
ENSG00000143761,ARF1,,-422,,,False,
ENSG00000173039,p65,,-422,,,False,36273237
ENSG00000125538,IL1B,,-422,,,False,
,IL8,,-422,,,False,
ENSG00000078902,TOLLIP,,-422,,,False,
ENSG00000147889,CDKN2A,"ARF, CDKN2, CMM2, INK4, INK4a, MLM, p14, p14ARF, p16, p16INK4a, p19Arf",-422,No,Yes,True,
ENSG00000173406,DAB1,,-422,,,False,
ENSG00000055208,TAB2,,-422,,,False,
,APOER2,,-422,,,False,
,REQ,,-422,,,False,
ENSG00000136156,ITM2B,,-422,,,False,
,APO3L,,-422,,,False,
,RNPK,,-422,,,False,
,AC5,,-422,,,False,
ENSG00000107485,GATA3,HDR,-422,Yes,Yes,True,
,PLA2P,,-422,,,False,
,NFM,,-422,,,False,
ENSG00000141527,CARD14,,-422,,,False,
,CD40L,,-422,,,False,
,GALPHAS,,-422,,,False,
ENSG00000166851,PLK1,,-422,,,False,
ENSG00000160789,LMNA,"CMD1A, HGPS, LGMD1B, LMN1, LMNL1, PRO1",-422,Yes,No,True,
,NFH,,-422,,,False,
ENSG00000276876,MYT1,,-422,,,False,
ENSG00000134480,CCNH,,-422,,,False,
ENSG00000245848,CEBPA,"C/EBP-alpha, CEBP",-422,No,Yes,True,
ENSG00000139618,BRCA2,"FAD1, FANCD1, XRCC11",-422,No,Yes,True,
,CHORDIN,,-422,,,False,
,NOGGIN,,-422,,,False,
ENSG00000012048,BRCA1,"FANCS, PPP1R53, RNF53",-422,No,Yes,True,25329591
,p25,,-422,,,False,
ENSG00000179094,PER1,"PER, RIGUI",-422,No,No,True,
ENSG00000149311,ATM,"ATA, ATC, ATD, ATDC, TEL1, TELO1",-422,No,Yes,True,
,CRE,,-422,,,False,
ENSG00000164045,CDC25A,,-422,,,False,
ENSG00000101017,CD40,,-422,,,False,
,TFIIB,,-422,,,False,
,TCR,,-422,,,False,
ENSG00000169618,PROKR1,,-422,,,False,
,Acinus,,-422,,,False,
ENSG00000148935,GAS2,,-422,,,False,
ENSG00000283447,NDUFS1,,-422,,,False,
ENSG00000113368,LMNB1,,-422,,,False,
ENSG00000176619,LMNB2,,-422,,,False,
ENSG00000047936,ROS1,"MCF3, ROS, c-ros-1",-422,Yes,No,True,
,FODRIN,,-422,,,False,
ENSG00000274233,CCL5,,-422,,,False,
ENSG00000135446,CDK4,PSK-J3,-422,Yes,No,True,
ENSG00000112576,CCND3,,-422,Yes,No,True,
ENSG00000172156,CCL11,,-422,,,False,
ENSG00000137462,TLR2,,-422,,,False,
ENSG00000164053,ATRIP,"FLJ12343, MGC20625, MGC21482, MGC26740",-422,No,Yes,True,
ENSG00000121966,CXCR4,"CD184, D2S201E, HM89, HSY3RR, LESTR, NPY3R, NPYY3R, fusin",-422,Yes,No,True,
ENSG00000123268,ATF1,TREB36,-422,Yes,No,True,
,TFIID,,-422,,,False,
ENSG00000170581,STAT2,STAT113,-422,No,No,True,
ENSG00000179388,EGR3,,-422,,,False,
ENSG00000145839,IL9,,-422,,,False,
,tRNA,,-422,,,False,
,EIF3,,-422,,,False,
ENSG00000063046,EIF4B,,-422,,,False,
ENSG00000137154,RPS6,,-422,,,False,
ENSG00000079277,MKNK1,MNK1,-422,No,No,True,
,SRE,,-422,,,False,
ENSG00000084774,CAD,GATD4,-422,Yes,No,True,
ENSG00000091831,ER,,-422,,,False,"31318440, 34621045, 37864956"
,ERE,,-422,,,False,
,Estrogen,,-422,,,False,
,SYNTROPHIN,,-422,,,False,
,MNK2,,-422,,,False,
ENSG00000120738,EGR1,"AT225, G0S30, KROX-24, NGFI-A, TIS8, ZIF-268",-422,No,Yes,True,
ENSG00000281670,CABIN1,,-422,,,False,
,p34,,-422,,,False,
,EBS,,-422,,,False,
ENSG00000115008,IL1A,,-422,,,False,
ENSG00000151247,EIF4E,"EIF4E1, EIF4EL1, EIF4F",-422,Yes,No,True,
ENSG00000113520,IL4,,-422,,,False,
ENSG00000109471,IL2,"IL-2, TCGF",-422,No,No,True,
ENSG00000182578,CSF1R,"C-FMS, CD115, CSFR, FMS",-422,No,No,True,
ENSG00000184371,CSF1,"M-CSF, MCSF, MGC31930",-422,No,No,True,
ENSG00000113196,HAND1,,-422,,,False,
ENSG00000164107,HAND2,,-422,,,False,
ENSG00000137752,CASP1,,-422,,,False,
,D1,,-422,,,False,
,D2,,-422,,,False,
,PP2B,,-422,,,False,
ENSG00000147852,VLDLR,,-422,,,False,
ENSG00000108518,PFN1,,-422,,,False,
,DRE,,-422,,,False,
,PKR,,-422,,,False,
ENSG00000205250,E2F4,,-422,,,False,
ENSG00000113522,RAD50,"RAD50-2, hRad50",-422,No,Yes,True,
,GSH,,-422,,,False,
ENSG00000213999,MEF2B,RSRFR2,-422,Yes,No,True,
ENSG00000185527,PDE6G,,-422,,,False,
,S6,,-422,,,False,
ENSG00000187554,TLR5,,-422,,,False,
,CGMP,,-422,,,False,
ENSG00000281221,PSMC4,,-422,,,False,
ENSG00000101916,TLR8,,-422,,,False,
,Clk,,-422,,,False,
ENSG00000120837,NFYB,,-422,,,False,
ENSG00000066136,NFYC,,-422,,,False,
ENSG00000262785,PKLR,,-422,,,False,
,BMAL1,,-422,,,False,
ENSG00000115484,CCT4,,-422,,,False,
,NO,,-422,,,False,
,FBI1,,-422,,,False,
ENSG00000174130,TLR6,,-422,,,False,
ENSG00000160007,ARHGAP35,"GRF-1, GRLF1, KIAA1722, P190A, p190ARhoGAP, p190RhoGAP",-422,Yes,Yes,True,
ENSG00000147883,CDKN2B,"CDK4I, INK4B, MTS2, P15, TP15, p15INK4b",-422,No,Yes,True,
ENSG00000089685,BIRC5,,-422,,,False,
,GLUT4,,-422,,,False,
ENSG00000007952,NOX1,,-422,,,False,
,APE1,,-422,,,False,
,Akt,,-422,,,False,
ENSG00000239672,NME1,,-422,,,False,
,P130,,-422,,,False,
,BCLG,,-422,,,False,
,CPI,,-422,,,False,
,CTIP,,-422,,,False,
ENSG00000134852,CLOCK,,-422,,,False,
,p6,,-422,,,False,
ENSG00000065057,NTHL1,"NTH1, OCTS3",-422,No,Yes,True,
ENSG00000174123,TLR10,,-422,,,False,
,CHREBP,,-422,,,False,
,PABP,,-422,,,False,
ENSG00000174125,TLR1,,-422,,,False,
,TPA,,-422,,,False,
ENSG00000172020,GAP43,,-422,,,False,
ENSG00000198001,IRAK4,,-422,,,False,
ENSG00000133256,PDE6B,,-422,,,False,
ENSG00000132915,PDE6A,,-422,,,False,
,AC2,,-422,,,False,
ENSG00000239732,TLR9,,-422,,,False,
ENSG00000196664,TLR7,,-422,,,False,
,TSP1,,-424,,,False,
ENSG00000198369,SPRED2,,-424,,,False,
ENSG00000159164,SV2A,,-424,,,False,
ENSG00000160271,RALGDS,"RGDS, RGF, RalGEF",-424,No,No,True,
ENSG00000167658,EEF2,,-424,,,False,
ENSG00000221829,FANCG,"FAG, XRCC9",-424,No,Yes,True,
,Graf,,-424,,,False,
,EPHRIN,,-424,,,False,
ENSG00000145675,p85,,-424,,,False,26807692
,VILIP,,-424,,,False,
,FLASH,,-424,,,False,
,I-FLICE,,-424,,,False,
,cAMPGEFII,,-424,,,False,
,CHLORIDE,,-424,,,False,
,SHANK,,-424,,,False,
,CIPP,,-424,,,False,
ENSG00000130779,CLIP1,"CLIP-170, CLIP170, CYLN1, RSN",-424,No,No,True,
,KIR41,,-424,,,False,
ENSG00000228520,RING1,,-424,,,False,
ENSG00000158402,CDC25C,,-424,,,False,
ENSG00000075651,PLD1,,-424,,,False,
,PLCE,,-424,,,False,
ENSG00000081059,TCF7,,-424,,,False,
,eIF2B,,-424,,,False,
,S60,,-424,,,False,
,TRE,,-424,,,False,
ENSG00000175054,ATR,"FRP1, MEC1, SCKL, SCKL1",-424,No,Yes,True,
,RICS,,-424,,,False,
ENSG00000127124,HIVEP3,,-424,,,False,
ENSG00000134057,CCNB1,,-424,,,False,
ENSG00000198959,TGM2,,-424,,,False,
,cMAF,,-424,,,False,
ENSG00000152270,PDE3B,,-424,,,False,
ENSG00000095752,IL11,,-424,,,False,
ENSG00000118094,TREH,,-424,,,False,
,KIF17B,,-424,,,False,
,KV11,,-424,,,False,
,GIRK,,-424,,,False,
ENSG00000101977,MCF2,,-424,,,False,
,PLASMIN,,-424,,,False,
,EIF4A,,-424,,,False,
,EIF-4EBP,,-424,,,False,
ENSG00000285109,GATA4,,-424,No,Yes,True,
,H1,,-424,,,False,
ENSG00000151247,EIF4E,"EIF4E1, EIF4EL1, EIF4F",-424,Yes,No,True,
ENSG00000160791,CCR5,,-424,,,False,
ENSG00000147155,EBP,,-424,,,False,
,CNG,,-424,,,False,
,KV42,,-424,,,False,
,CSX,,-424,,,False,
,SAPAP,,-424,,,False,
,TUBB4Q,,-424,,,False,
,TopoII,,-424,,,False,
,DIA,,-424,,,False,
,P35,,-424,,,False,
,SYNDECAN,,-424,,,False,
,ARP3,,-424,,,False,
,PAF,,-424,,,False,
ENSG00000144554,FANCD2,"FA-D2, FACD, FANCD",-424,No,Yes,True,
ENSG00000125630,POLR1B,,-424,,,False,
ENSG00000164078,MST1R,"CD136, CDw136, PTK8, RON, SEA",-424,Yes,No,True,
,ACT,,-424,,,False,
,MEF2,,-424,,,False,
,pGC,,-424,,,False,
ENSG00000134954,ETS1,"ETS-1, EWSR2, FLJ10768",-424,Yes,Yes,True,
,ICA512,,-424,,,False,
ENSG00000099942,CRKL,,-424,Yes,No,True,
,CDC25,,-424,,,False,
,RhoGDP,,-424,,,False,
ENSG00000173674,EIF1AX,"EIF1A, EIF4C, eIF-1A, eIF-4C",-424,No,No,True,
,PRK2,,-424,,,False,
ENSG00000172005,MAL,,-424,,,False,
,MERLIN,,-424,,,False,
,ANF,,-424,,,False,
ENSG00000113448,PDE4D,,-424,,,False,
,SSCAM,,-424,,,False,
,E12,,-424,,,False,
,PDE,,-424,,,False,
,EIF3S1,,-424,,,False,
,RLC,,-424,,,False,
,AIF,,-424,,,False,
ENSG00000129566,TEP1,,-424,,,False,
ENSG00000175445,LPL,,-424,,,False,
,CAMK2,,-424,,,False,
ENSG00000136273,HUS1,,-424,,,False,
ENSG00000113456,RAD1,,-424,,,False,
ENSG00000116473,RAP1A,,-424,,,False,
,GCAP,,-424,,,False,
,IL12,,-424,,,False,
,DR4,,-424,,,False,
ENSG00000169598,DFFB,,-424,,,False,
,GALPHAI,,-424,,,False,
,PTPB1,,-424,,,False,
,PDE2,,-424,,,False,
ENSG00000171223,JUNB,,-424,,,False,
,HIPPOCALCIN,,-424,,,False,
,DR5,,-424,,,False,
,DOC2,,-424,,,False,
ENSG00000166888,STAT6,"D12S1644, IL-4-STAT",-424,Yes,No,True,
ENSG00000107130,NCS1,,-424,,,False,
,MURR1,,-424,,,False,
ENSG00000105639,JAK3,"JAK-3, JAK3_HUMAN, JAKL, L-JAK, LJAK",-424,Yes,No,True,
,CEM15,,-424,,,False,
ENSG00000001167,NFYA,,-424,,,False,
,GIPC,,-424,,,False,
,PICCOLO,,-424,,,False,
,SYNAPTOPHYSIN,,-424,,,False,
,MOR,,-424,,,False,
,MYOSIN,,-424,,,False,
ENSG00000077238,IL4R,,-424,,,False,
ENSG00000160712,IL6R,,-424,,,False,
ENSG00000197971,MBP,,-424,,,False,
,myosin,,-424,,,False,
,MRLC,,-424,,,False,
ENSG00000205581,HMGN1,,-424,,,False,
,ARNO,,-424,,,False,
,O2,,-424,,,False,
,MIG1,,-424,,,False,
ENSG00000147889,CDKN2A,"ARF, CDKN2, CMM2, INK4, INK4a, MLM, p14, p14ARF, p16, p16INK4a, p19Arf",-424,No,Yes,True,
